LOWpdb	SD	HYDRO	MW	PI
4FQQ_2	0.344312919176725	-1.46666666666667	811	6.40166666666667
3QUM_1	0.572238183490493	-1.4	811	5.72
3UBX_1	0.128455139190692	-0.516666666666667	768	5.81833333333333
1AP2_1	0.892806456954978	0.366666666666667	711	5.87666666666667
1TJG_1	0.54507703467109	-0.95	784	5.765
1YUH_1	0.63185718463946	-1.23333333333333	854	4.75166666666667
3IXX_1	0.00426117280413206	-0.0666666666666667	727	5.82333333333333
1UYW_1	0.41023153463928	-0.9	773	5.68666666666667
2H9G_1	0.625495344929119	-0.516666666666667	768	5.81833333333333
2VWE_1	0.132731721003308	-1.23333333333333	853	5.15666666666667
1Q9O_1	0.402173375081777	-0.95	784	5.765
1HZH_1	0.616576368745835	-1.13333333333333	827	6.68666666666667
4XHJ_1	0.622077897855651	-0.516666666666667	768	5.81833333333333
3J2X_1	0.00291153749270596	-1.4	811	5.72
1MH5_1	0.165177315658052	-1.4	811	5.72
1NC2_1	0.834627395423202	-0.766666666666667	841	4.78333333333333
1G9M_1	0.167967559016618	-0.516666666666667	768	5.81833333333333
4HG4_1	0.905787267283312	-0.516666666666667	768	5.81833333333333
2LTQ_2	0.0136365542751851	-1.08333333333333	794	5.86833333333333
3FZU_1	0.593856559111712	-0.516666666666667	768	5.81833333333333
3ZKM_1	0.205815308618146	-1.4	811	5.72
5CHN_1	0.104505432511898	-0.516666666666667	768	5.81833333333333
4FQQ_1	0.82457913785185	-1.46666666666667	811	6.40166666666667
3J2Y_1	0.00358261681596061	-0.933333333333333	784	5.71166666666667
2VXT_1	0.470446431669255	-1.91666666666667	869	5.18666666666667
1TPX_1	0.38490784221984	-1.48029736616688e-16	786	5.705
3IFO_1	0.238629446767365	-1.4	811	5.72
4M7K_1	0.552338784454344	-1.4	811	5.72
1E4W_1	0.764432635044123	-1.23333333333333	853	5.15666666666667
2I9L_1	0.682963598282515	-1.4	811	5.72
2XA8_1	0.524676039123427	-1.4	811	5.72
3VRL_1	0.492089751163343	-0.95	784	5.765
1FSK_1	0.0654852368572491	-2.23333333333333	843	5.50833333333333
1L7T_1	0.140000071607123	-0.95	784	5.765
4Q2Z_1	0.691440830449361	-0.516666666666667	768	5.81833333333333
3NGB_1	0.681917068478786	-1.58333333333333	780	6.72333333333333
1JGU_1	0.512223909650846	1.38333333333333	737	5.84333333333333
3GK8_1	0.000837678538184297	-1.4	811	5.72
4JO3_1	0.339018554518162	-0.2	737	5.92666666666667
2P8M_1	0.405682330457056	-0.95	784	5.765
4F2M_1	0.0969012061870243	-0.783333333333333	825	5.64166666666667
1F3D_1	0.504802823982294	-1.4	811	5.72
4JY6_1	0.915240126694902	-2.36666666666667	795	6.455
4DVB_1	0.295318620999422	-0.95	784	5.765
4G80_1	0.24577127991878	-0.516666666666667	768	5.81833333333333
4QCI_1	0.540774053048035	-0.516666666666667	768	5.81833333333333
4Y5Y_1	0.248705718399276	-0.116666666666667	796	5.81166666666667
3HAE_1	0.0557790059789523	-0.516666666666667	768	5.81833333333333
4U1G_1	0.664500769192933	-1.08333333333333	794	5.86833333333333
3BN9_1	0.620974811276996	-0.516666666666667	768	5.81833333333333
4G6F_1	0.713772925269362	-0.75	796	7.35166666666667
4QHL_1	0.579630984887798	-1.4	811	5.72
3BSZ_1	0.639698998842815	-1.4	811	5.72
3FO1_1	0.137380948089608	-1.4	811	5.72
4PY7_1	0.576331864259934	-0.516666666666667	768	5.81833333333333
4JHA_1	0.814346595621299	-1.41666666666667	752	5.87166666666667
2ADG_1	0.0995053164827551	-1.08333333333333	794	5.86833333333333
5BO1_1	0.836812085166376	-0.516666666666667	768	5.81833333333333
3A6B_1	0.00304089159622724	-1.18333333333333	875	5.96
4G7V_1	0.35323377832818	-0.516666666666667	768	5.81833333333333
4ZTO_1	0.3083943165208	-0.2	737	5.92666666666667
3IXT_1	0.614717726736929	-1.4	811	5.72
2G2R_1	0.61628527910417	-0.666666666666667	804	6.01333333333333
3UO1_1	0.376667136785582	1.38333333333333	737	5.84333333333333
3HC0_1	0.0273063425690824	-0.716666666666667	795	5.69
4ZPT_1	0.777547826101337	-0.916666666666667	836	5.305
4TTD_1	0.0436044467686514	-0.583333333333333	768	6.5
1DQJ_1	0.544375821199565	-0.25	841	6.38166666666667
1AJ7_1	0.159502076632253	-1.91666666666667	870	4.74666666666667
4XAK_1	0.400939444427709	-0.516666666666667	768	5.81833333333333
4CAD_1	0.202570775470986	-1.4	811	5.72
4OZ4_1	0.146439693063389	-1.4	811	5.72
2NZ9_1	0.291784077722726	-0.95	784	5.765
4MHJ_2	0.397157090032291	0.166666666666667	738	5.74833333333333
1F58_1	0.471498907656564	-1.4	811	5.72
3MCK_1	0.375771392764937	-1.4	811	5.72
4M6M_1	0.120888389525217	-0.95	784	5.765
3RKD_1	0.278778262696355	-0.95	784	5.765
5DUR_1	0.0442804408514622	-1.4	811	5.72
5ESV_1	0.211903868729039	-1.48029736616688e-16	780	6.64
3VG9_1	0.820455998210751	-1.4	811	5.72
4OTX_1	0.236938754453551	-0.933333333333333	798	5.75166666666667
1N5Y_1	0.778909638520605	-1.91666666666667	883	5.26166666666667
1NCA_1	0.708653223717002	-0.883333333333333	754	5.81333333333333
3W11_1	0.834901285203827	-1.4	811	5.72
3MUG_1	0.526273380147112	-0.333333333333333	768	6.41666666666667
3V7A_1	0.0234886730574533	-1.4	811	5.72
4ODV_1	0.940317210321246	-0.916666666666667	836	5.305
3IFP_1	0.197077755444393	-1.4	811	5.72
1TZH_1	0.352165339981802	-0.516666666666667	768	5.81833333333333
4HLZ_1	0.595136031029323	-0.95	784	5.765
2VC2_1	0.815947549265202	-1.4	812	5.28
2GFB_1	0.46591611079525	-1.03333333333333	826	5.285
3LRS_3	0.127390236378226	-0.333333333333333	768	6.41666666666667
4J8R_1	0.818467613942055	-0.716666666666667	795	5.69
4N8C_1	0.631208060614326	-0.716666666666667	795	5.69
3VI3_1	0.839087199389509	-0.716666666666667	795	5.69
4OAW_1	0.152907598790906	-0.516666666666667	768	5.81833333333333
3MME_1	0.147361053199275	-0.333333333333333	768	6.41666666666667
4FFV_1	0.898519879746965	-0.25	768	5.68166666666667
4QHK_3	0.259081803306407	-1.4	811	5.72
1C5B_1	0.110247139575137	-1.91666666666667	869	5.18666666666667
1A3L_1	0.262747390047932	-1.56666666666667	845	5.63666666666667
1KC5_1	0.216758634025266	-1.35	800	5.64166666666667
1T4K_1	0.32801622919072	-0.516666666666667	768	5.81833333333333
4UT9_1	0.267819998951254	-0.95	784	5.765
1F8T_1	0.711854935546796	-1.4	811	5.72
3IET_1	0.0826317913426774	0.166666666666667	752	5.78833333333333
4QNP_1	0.440161950473343	0.366666666666667	711	5.87666666666667
1W72_1	0.665098981529819	-0.516666666666667	768	5.81833333333333
5CWS_1	0.190356681029324	-0.516666666666667	768	5.81833333333333
3PNW_1	0.503894037663531	-0.516666666666667	768	5.81833333333333
5ANY_1	0.00190421066323934	-0.516666666666667	845	4.76666666666667
1UA6_1	0.858780478644283	-1.18333333333333	875	5.96
1KEN_1	0.264509554958792	-0.716666666666667	795	5.69
1AY1_1	0.584172731743363	-1.4	811	5.72
1A6U_1	0.888884437377716	-1.23333333333333	854	4.75166666666667
4N90_1	0.700168485983432	-1.4	811	5.72
1MHP_1	0.618455389815629	-0.183333333333334	810	5.815
3O41_1	0.702036427674756	-1.4	811	5.72
4MHH_1	0.723324066596248	0.166666666666667	738	5.74833333333333
1Q72_1	0.517298929545287	-0.933333333333333	798	5.75166666666667
4Y5X_1	0.60163042836418	-0.683333333333333	796	6.67
1CK0_1	0.270932698006967	-0.516666666666667	768	5.81833333333333
3NCY_1	0.230825109223413	-1.4	811	5.72
4UTB_1	0.344848906116868	-0.516666666666667	768	5.81833333333333
4F33_1	0.216028950834603	-0.95	770	5.725
3WHE_1	0.346696105079499	-0.116666666666667	796	5.81166666666667
2Z91_1	0.266251127254576	-1.4	811	5.72
1Q9K_1	0.659540461160634	-0.95	784	5.765
3FO2_1	0.175314398473142	-1.4	811	5.72
2J6E_1	0.925793695404115	-1.4	811	5.72
3IJH_1	0.460709558443976	-0.95	784	5.765
1FJ1_1	0.281219902411792	-0.466666666666667	777	6.14166666666667
1NMC_1	0.000297691954881581	-1.23333333333333	853	5.15666666666667
1KNO_1	0.719916935905108	-1.03333333333333	826	5.285
4HC1_1	0.308489475428255	-1.4	811	5.72
1DBA_1	0.990152172842874	1.45	723	5.84
1M71_1	0.980892740734003	0.166666666666667	752	5.78833333333333
4M61_1	0.179243790856198	-1.4	811	5.72
1BFO_1	0.243785502027226	-1.61666666666667	779	5.74333333333333
1EZV_1	0.794432334797935	-1.23333333333333	853	5.15666666666667
3WKM_1	0.97051324956669	-1.4	812	5.28
1HIL_1	0.800655312209444	-1.08333333333333	794	5.86833333333333
1YNT_1	0.0348264231870018	-1.23333333333333	853	5.15666666666667
2XKN_1	0.0813611204568878	-0.916666666666667	836	5.305
4YDV_1	0.162190496614319	-0.95	784	5.765
4UIK_1	0.182333847489984	-1.23333333333333	853	5.15666666666667
2XZA_1	0.08881190461025	-1.4	811	5.72
1KN2_1	0.121703232694536	-1.4	811	5.72
1DN0_1	0.805748490031266	-1.4	811	5.72
3RA7_1	0.729175583827381	-0.0833333333333334	747	5.94666666666667
3J8W_1	0.00140198011754809	-0.933333333333333	798	5.75166666666667
4JDV_1	0.254144783760162	-0.516666666666667	768	5.81833333333333
4JZO_1	0.906791542619543	-0.516666666666667	768	5.81833333333333
2IQA_1	0.990573868948954	-1.4	811	5.72
3C09_1	0.571147824833903	-1.4	811	5.72
4U6V_1	0.0353383684965795	-1.08333333333333	794	5.86833333333333
1S3K_1	0.749006642139665	-1.08333333333333	794	5.86833333333333
3U0T_1	0.129689747630642	-0.516666666666667	768	5.81833333333333
3EO9_1	0.78093317940961	-1.4	811	5.72
4QEX_1	0.109995409561032	-0.95	784	5.765
4NCC_1	0.0560247773801914	-0.933333333333333	798	5.75166666666667
4OII_1	0.00574948523783198	-1.56666666666667	845	5.63666666666667
2R4R_1	0.723834172426254	-1.56666666666667	845	5.63666666666667
2B0S_1	0.802119223829601	-0.9	793	6.08833333333333
1C5D_1	0.663883464972958	-1.08333333333333	780	5.82833333333333
4ODT_1	0.812252779377025	-0.35	810	5.255
1FAI_1	0.370081304496726	-1.23333333333333	853	5.15666666666667
4OUU_1	0.433741064730904	-0.183333333333333	810	5.815
1UWX_1	0.0327574287452484	-0.516666666666667	768	5.81833333333333
4JZJ_1	0.245250794666399	-1.4	811	5.72
1MF2_1	0.497602844833107	0.166666666666667	752	5.78833333333333
3CSY_1	0.436876897998357	-0.516666666666667	768	5.81833333333333
3V0V_1	0.820647451104511	-1.85	768	5.81833333333333
5CSZ_1	0.646648444288316	-0.516666666666667	768	5.81833333333333
1BEY_1	0.799463412090884	-1.4	811	5.72
4JN1_1	0.329901375869367	-1.4	811	5.72
4O51_1	0.39549663677152	-0.2	737	5.92666666666667
4QHU_1	0.264848259106985	-0.516666666666667	768	5.81833333333333
3LS4_1	0.410490335721194	-0.2	737	5.92666666666667
1CT8_1	0.311733681340338	-1.18333333333333	875	5.96
1MJJ_1	0.955794551937286	-1.4	811	5.72
3LHP_1	0.523333971396854	-0.516666666666667	768	5.81833333333333
4ZYK_2	0.545213362083981	-0.516666666666667	768	5.81833333333333
3LD8_1	0.132834251486578	0.5	780	5.745
1RZG_1	0.873417589014838	-0.683333333333333	796	6.67
1NCB_1	0.945536823841624	-0.883333333333333	754	5.81333333333333
1BJ1_1	0.282260056486924	-0.516666666666667	768	5.81833333333333
4FFW_1	0.171669263016124	-0.316666666666667	798	5.63333333333333
2QAD_1	0.201374111786995	-0.683333333333333	796	6.67
1U6A_1	0.536124252607859	-0.95	784	5.765
4ORG_3	0.643291101291243	-0.516666666666667	768	5.81833333333333
4HCR_1	0.266562285944579	-0.516666666666667	768	5.81833333333333
1BVK_1	0.776048823508117	-1.4	811	5.72
4F58_1	0.470993921411943	-0.516666666666667	768	5.81833333333333
4OGX_1	0.310453818066391	-0.516666666666667	768	5.81833333333333
1KFA_1	0.263028166252209	-0.4	778	5.83833333333333
2IPU_1	0.663942838008162	-1.4	811	5.72
4HIE_1	0.758204338723848	-0.516666666666667	768	5.81833333333333
3U9U_1	0.450286305366374	-1.4	811	5.72
3MLW_1	0.504816966117917	-0.95	784	5.765
3V6O_1	0.40788888987321	-0.716666666666667	795	5.69
1BBJ_1	0.00155351359826355	-1.4	811	5.72
1FPT_1	0.00163817947734601	-0.716666666666667	795	5.69
1PKQ_1	0.167870685387594	-1.4	811	5.72
4KI5_1	0.557998337539938	-0.516666666666667	768	5.81833333333333
3TT1_1	0.100624123389972	-1.4	812	5.28
1K4C_1	0.558473181944217	-1.03333333333333	811	5.685
4C83_1	0.397353705940312	-0.516666666666667	768	5.81833333333333
3OPZ_2	0.170795279034578	-1.35	820	6.04333333333333
3S96_1	0.521313767323	1.38333333333333	836	5.79
3Q3G_1	0.907691754977427	-1.4	812	5.28
4NKO_1	0.176117219085283	-1.4	811	5.72
1RZ7_1	0.626416094626693	-0.516666666666667	768	5.81833333333333
4NCO_1	0.00755530081024822	-2.36666666666667	795	6.455
1PG7_1	0.0091782460198006	-1.23333333333333	854	4.75166666666667
5DLM_1	0.229231290538618	-1.08333333333333	794	5.86833333333333
4R8W_1	0.52358980592904	-1.41666666666667	752	5.87166666666667
4I9W_1	0.620634855621072	-1.4	811	5.72
3J8Z_1	0.00157282304577803	-0.25	782	5.72166666666667
4Z5R_1	0.838621536834789	-1.4	811	5.72
1FBI_1	0.130306344743837	-1.3	853	5.83833333333333
1ZA3_1	0.251440100322124	-0.516666666666667	768	5.81833333333333
3NH7_1	0.522566011348727	-0.516666666666667	768	5.81833333333333
1I9I_1	0.689519621324879	-0.95	784	5.765
2O5X_1	0.394601651922966	0.166666666666666	752	5.78833333333333
1WC7_1	0.497942444357043	-0.95	784	5.765
1AD0_1	0.0250549145777812	-0.95	784	5.765
1D5B_1	0.539518938511427	-1.4	811	5.72
4M48_1	0.585999907647276	-0.95	784	5.765
4YK4_1	0.436404385038123	-1.46666666666667	811	6.40166666666667
4JLR_1	0.264025893920466	-1.4	811	5.72
2VXS_1	0.911155326996448	-0.516666666666667	768	5.81833333333333
2XQY_1	0.855924474355067	-1.4	811	5.72
4RGN_2	0.0554795980518963	-1.4	811	5.72
3J8V_1	0.00241878859142339	-1.71666666666667	785	6.04166666666667
4G6K_1	0.193008331458776	-0.716666666666667	795	5.69
3DIF_1	0.102405325371776	-1.4	811	5.72
1CLY_1	0.154586977396225	-1.08333333333333	794	5.86833333333333
3EFF_1	0.464682999431334	-0.516666666666667	768	5.81833333333333
2FJH_1	0.0211340074761033	-0.516666666666667	768	5.81833333333333
4UT6_1	0.000674579869252052	-0.516666666666667	768	5.81833333333333
4LF3_1	0.308894647613872	-0.116666666666667	796	5.81166666666667
5DO2_1	0.273249394774259	-0.916666666666667	836	5.305
2NR6_1	0.925109216039921	-0.883333333333334	754	5.81333333333333
3U36_1	0.20308088504091	-0.583333333333333	768	6.5
2UYL_1	0.346897762295561	-1.4	811	5.72
1R24_1	0.96494124813094	-0.35	810	5.255
2QQK_1	0.999873737335119	-0.516666666666667	768	5.81833333333333
1J05_1	0.358826285860583	-0.116666666666667	796	5.81166666666667
2OJZ_1	0.345513700183267	-1.4	812	5.315
1T04_1	0.992078525784294	-1.4	811	5.72
4UU9_1	0.904611604666886	-0.516666666666667	768	5.81833333333333
1JPS_1	0.33614815197308	-1.4	812	5.28
1IGY_1	0.403284917620907	-2.23333333333333	857	5.58333333333333
1MCP_1	0.345054674190196	-0.0666666666666667	727	5.82333333333333
4AT6_3	0.559410861609708	-1.23333333333333	854	4.75166666666667
1I9R_1	0.235702835013353	-1.4	811	5.72
4NKM_1	0.423377532565892	-1.4	811	5.72
3IYW_1	0.00265160976264292	-0.516666666666667	768	5.81833333333333
5D6C_1	0.723680657030781	-0.516666666666667	768	5.81833333333333
2W9D_1	0.627292103260114	-0.716666666666667	795	5.69
2ZCH_1	0.190778852039041	-0.95	784	5.765
2Q76_1	0.393415828275883	-1.18333333333333	875	5.96
