LOWpdb	SD	HYDRO	MW	PI
1AIF_1	1.77570302033814	-1.28461538461538	1812	5.45307692307692
2UUD_1	1.67236976290293	-0.684615384615385	1687	5.85692307692308
1D5B_1	0.539518938511427	-1.44615384615385	1766	6.13692307692308
1UZ6_1	1.78977646951285	-0.646153846153846	1724	5.86846153846154
4ORG_3	0.643291101291243	-0.653846153846154	1606	6.21769230769231
3I02_1	0.00251588592746044	-0.684615384615385	1687	5.85692307692308
4OAW_1	0.152907598790906	-0.615384615384615	1640	6.14153846153846
1Q9K_1	0.659540461160634	-0.684615384615385	1687	5.85692307692308
1FVD_1	1.43950960036327	-0.484615384615385	1671	5.88153846153846
3CFD_1	0.225727643347022	-0.130769230769231	1666	5.57615384615385
1Q0X_1	0.332669698917712	-1.00769230769231	1815	5.65538461538462
3DGG_1	1.92167652206621	-0.707692307692308	1691	6.17153846153846
4FQQ_2	0.344312919176725	-0.923076923076923	1714	6.15076923076923
1FL5_1	0.511469528770044	-0.684615384615385	1687	5.85692307692308
1AXS_1	0.545885727969234	-1.44615384615385	1766	6.13692307692308
1KN2_1	0.121703232694536	-1.42307692307692	1805	6.52
1T66_1	0.227991025244418	-0.576923076923077	1766	5.64923076923077
2DQT_1	0.762069484181395	0.392307692307692	1620	5.70769230769231
1MJJ_1	0.955794551937286	-1.1	1778	6.16615384615385
1L7T_1	0.140000071607123	-0.684615384615385	1653	5.63692307692308
1IGY_1	0.403284917620907	-1.51538461538462	1767	6.15923076923077
1JN6_1	0.31617178938751	-0.623076923076923	1692	5.71307692307692
4OZ4_1	0.146439693063389	-0.392307692307692	1675	6.15769230769231
4NKO_1	0.176117219085283	-1.13076923076923	1755	6.14846153846154
1NC2_1	0.834627395423202	-0.315384615384615	1616	5.38846153846154
4UIK_1	0.182333847489984	-0.546153846153846	1808	5.87846153846154
1WC7_1	0.497942444357043	-0.684615384615385	1687	5.85692307692308
1I9I_1	0.689519621324879	-0.684615384615385	1653	5.63692307692308
3LRS_3	0.127390236378226	0.0153846153846154	1535	6.16615384615385
1R24_1	0.96494124813094	-0.153846153846154	1709	5.40307692307692
3FO2_1	0.175314398473142	-0.623076923076923	1592	5.88461538461539
5CP7_1	0.628700371785256	-1.49230769230769	1681	6.20538461538462
3LS4_1	0.410490335721194	-0.153846153846154	1648	5.74307692307692
3HC0_1	0.0273063425690824	-1.16923076923077	1713	6.11153846153846
3HZK_1	0.349505583249157	-0.684615384615385	1687	5.85692307692308
15C8_1	0.56744265795497	-1.36923076923077	1828	5.73384615384615
1AXT_1	1.30729109929656	-0.315384615384615	1740	5.62615384615385
1J05_1	0.358826285860583	-0.776923076923077	1812	5.97923076923077
4R7N_1	0.988127317950728	-1.09230769230769	1696	5.59153846153846
1ZA6_1	0.750825111206111	-0.623076923076923	1675	6.23923076923077
1MCP_1	0.345054674190196	-0.276923076923077	1630	5.88384615384615
1MFB_1	0.385821534239602	-1.00769230769231	1815	5.65538461538462
4J1U_1	1.48466331808949	-1.21538461538462	1607	6.17384615384615
4Q2Z_1	0.691440830449361	-0.723076923076923	1712	6.19384615384615
1C5D_1	0.663883464972958	-0.723076923076923	1560	5.89538461538462
1HEZ_1	1.48468665261327	-0.415384615384615	1565	5.90538461538461
3O2V_1	0.100276226853628	-0.0692307692307692	1595	5.61538461538461
4S2S_1	0.269325659245458	-0.361538461538462	1665	5.65153846153846
1T04_1	0.992078525784294	-1.06923076923077	1765	5.63
4IMK_1	1.60226578240253	-0.723076923076923	1712	6.19384615384615
3WE6_1	1.01475240369692	-0.5	1723	6.12076923076923
3HNS_1	0.1881338224279	-0.607692307692308	1836	6.21307692307692
3QQ9_1	1.4582069178714	-0.823076923076923	1608	5.86
1NGP_1	0.0950104026541272	-1.00769230769231	1815	5.65538461538462
1UYW_1	0.41023153463928	-0.507692307692308	1625	5.78153846153846
8FAB_1	1.18415849243439	-0.730769230769231	1569	5.88461538461539
1CT8_1	0.311733681340338	-0.915384615384615	1818	6.04615384615385
2V7N_1	0.704070715006668	-0.246153846153846	1579	5.90769230769231
4QHK_3	0.259081803306407	-0.892307692307692	1714	5.83615384615385
3RA7_1	0.729175583827381	0.161538461538462	1632	5.72923076923077
3PIQ_1	0.887259195936704	-0.153846153846154	1593	6.17769230769231
2G2R_1	0.61628527910417	-1.43076923076923	1791	6.65153846153846
1MH5_1	0.165177315658052	-1.1	1778	6.16615384615385
3FZU_1	0.593856559111712	-0.484615384615385	1671	5.88153846153846
1DN0_1	0.805748490031266	-0.892307692307692	1714	5.83615384615385
4LLW_1	0.721779246896168	-1.20769230769231	1749	6.61538461538461
1NJ9_1	1.79198606732879	-1.20769230769231	1743	5.61846153846154
4QHL_1	0.579630984887798	-0.538461538461539	1756	5.83538461538461
4AT6_3	0.559410861609708	-1.35384615384615	1717	5.76692307692308
3U36_1	0.20308088504091	-0.1	1535	6.20461538461539
1IND_1	0.798028692431862	-0.446153846153846	1727	5.26538461538461
3LRS_1	1.85000450567586	0.0153846153846153	1535	6.16615384615385
2NTF_1	1.90594192979229	-0.692307692307692	1800	5.43846153846154
4IML_1	1.07108646126842	-0.723076923076923	1712	6.19384615384615
1FL3_1	1.25899725994162	-0.538461538461539	1719	5.72076923076923
1NCW_1	0.767520297049329	-1.29230769230769	1665	6.23
4YAQ_1	1.66696534577432	-0.1	1535	6.20461538461538
3MCK_1	0.375771392764937	-0.823076923076923	1608	5.86
4HFW_1	1.41418527810185	-0.8	1740	6.58692307692308
1UWG_1	1.07215136408089	-1.18461538461538	1647	6.13615384615385
3IXX_1	0.00426117280413206	-0.161538461538462	1620	5.83923076923077
3FO1_1	0.137380948089608	-0.623076923076923	1592	5.88461538461538
1LO0_1	0.457196486479245	-1.06153846153846	1637	5.86538461538461
2A9M_1	0.127812379126593	-0.446153846153846	1595	5.88307692307692
4D9L_1	1.214783936349	-0.676923076923077	1650	6.18923076923077
1F4W_1	1.81990587719283	-1.13076923076923	1800	5.34692307692308
4HIE_1	0.758204338723848	-0.415384615384615	1565	5.90538461538462
1BFV_1	1.39267715616375	-0.661538461538462	1767	5.67307692307692
3QCT_1	1.04238226488112	-0.076923076923077	1659	5.81230769230769
4JDV_1	0.254144783760162	-0.723076923076923	1712	6.19384615384615
1DLF_1	1.42230123155481	-0.376923076923077	1750	5.67384615384615
1YED_1	0.0956531627182308	-1.42307692307692	1805	6.52
1NGW_1	0.685219655203131	-0.376923076923077	1705	6.17923076923077
1Q72_1	0.517298929545287	-0.646153846153846	1724	5.86846153846154
1GPO_1	0.29030622455004	-0.415384615384615	1752	5.88538461538462
