LOWpdb	SD	HYDRO	MW	PI
4ORG_3	0.643291101291243	-0.653846153846154	1606	6.21769230769231
3OPZ_2	0.170795279034578	-1.01538461538462	1777	6.26769230769231
1NCW_1	0.767520297049329	-1.29230769230769	1665	6.23
4ZS6_1	0.422140627048022	-0.0923076923076924	1642	5.90461538461538
3GJE_1	1.46025832849123	-0.653846153846154	1636	5.88076923076923
4JDV_1	0.254144783760162	-0.723076923076923	1712	6.19384615384615
3G6J_1	1.27555699365023	-0.446153846153846	1595	5.88307692307692
3UJT_1	1.5802570838381	-0.784615384615385	1762	6.15230769230769
4XVS_1	1.57984696190502	-0.769230769230769	1684	6.64538461538461
3NGB_1	0.681917068478786	-0.676923076923077	1615	6.32846153846154
2A9M_1	0.127812379126593	-0.446153846153846	1595	5.88307692307692
3NCY_1	0.230825109223413	-1.56153846153846	1724	6.23230769230769
3LMJ_1	1.84498654900584	-0.684615384615385	1636	6.19538461538462
3WHE_1	0.346696105079499	-0.469230769230769	1634	6.21461538461538
1A6U_1	0.888884437377716	-1.00769230769231	1815	5.65538461538462
4FNL_1	0.40288634462036	-0.246153846153846	1579	5.90769230769231
4QTH_1	1.23696946960276	-0.846153846153846	1871	5.95461538461539
2OSL_1	1.44848784645586	-1.30769230769231	1633	6.18076923076923
3J7E_1	0.00320524636338497	-0.569230769230769	1749	6.16692307692308
1RZ8_1	0.821988342225397	-0.315384615384615	1629	6.01615384615385
1BFO_1	0.243785502027226	-0.576923076923077	1698	5.82230769230769
2W60_1	1.74365326744539	-1.16923076923077	1680	5.98230769230769
1IND_1	0.798028692431862	-0.446153846153846	1727	5.26538461538461
3VRL_1	0.492089751163343	-1.02307692307692	1728	5.59076923076923
3LRS_1	1.85000450567586	0.0153846153846153	1535	6.16615384615385
1OAQ_1	1.09603397008021	-1.00769230769231	1815	5.65538461538462
4YGV_1	0.550081699608793	-1.13076923076923	1755	6.14846153846154
4F58_1	0.470993921411943	-0.569230769230769	1523	5.90692307692308
1JNL_1	1.33994967267898	-1.56153846153846	1887	5.76230769230769
1UB5_1	1.12162055449269	-0.538461538461538	1719	5.72076923076923
8FAB_1	1.18415849243439	-0.730769230769231	1569	5.88461538461539
4Y5X_1	0.60163042836418	-0.323076923076923	1607	6.30076923076923
2UYL_1	0.346897762295561	-1.1	1778	6.16615384615385
3A6B_1	0.00304089159622724	-0.730769230769231	1768	5.89923076923077
3MXV_1	1.18369250906559	-0.407692307692308	1661	6.16307692307692
4XHJ_1	0.622077897855651	-0.869230769230769	1686	6.34230769230769
4K23_1	1.05037530364746	-1.76923076923077	1798	6.51615384615385
3CXD_1	1.12227321405173	-0.392307692307692	1610	5.85769230769231
1BBJ_1	0.00155351359826355	-0.961538461538462	1750	5.89923076923077
4TTD_1	0.0436044467686514	-0.515384615384615	1671	6.19615384615385
3O0R_1	0.39940665179263	-1.24615384615385	1796	5.91076923076923
3HNS_1	0.1881338224279	-0.607692307692308	1836	6.21307692307692
2XA8_1	0.524676039123427	-0.853846153846154	1638	5.83769230769231
3PIQ_1	0.887259195936704	-0.153846153846154	1593	6.17769230769231
4S1D_1	1.95483999616337	-1.2	1843	5.67
3LRS_3	0.127390236378226	0.0153846153846154	1535	6.16615384615385
1F8T_1	0.711854935546796	-1.29230769230769	1665	6.23
1L7T_1	0.140000071607123	-0.684615384615385	1653	5.63692307692308
2I9L_1	0.682963598282515	-1.1	1778	6.16615384615385
2FJF_1	1.32138712495238	-0.453846153846154	1694	5.89923076923077
3J2Y_1	0.00358261681596061	-0.507692307692308	1807	6.16615384615385
4QXT_1	0.899392536970136	-0.646153846153846	1768	5.96846153846154
4OGX_1	0.310453818066391	-0.0384615384615385	1621	5.90923076923077
4DKF_1	1.54040808118433	-0.415384615384615	1565	5.90538461538462
4UTB_1	0.344848906116868	-0.176923076923077	1754	5.88384615384615
4LLY_1	0.128554841246839	-1.05384615384615	1681	5.42076923076923
4DGV_1	0.44528211067592	0.146153846153846	1550	5.93076923076923
4M48_1	0.585999907647276	-0.615384615384615	1671	5.61769230769231
4RDQ_1	0.139477041353408	-0.930769230769231	1793	6.10230769230769
1MFB_1	0.385821534239602	-1.00769230769231	1815	5.65538461538462
2V7N_1	0.704070715006668	-0.246153846153846	1579	5.90769230769231
1YEC_1	0.422832949997593	-1.42307692307692	1805	6.52
4ODX_1	0.930653640311204	-0.484615384615385	1620	6.22
3CSY_1	0.436876897998357	-0.484615384615384	1671	5.88153846153846
3BGF_1	1.66137213113514	-1.46923076923077	1850	6.44
1OTS_1	1.69558053726026	-0.815384615384615	1700	6.21538461538462
1C5B_1	0.110247139575137	-1.50769230769231	1895	6.26615384615385
4LF3_1	0.308894647613872	-0.869230769230769	1636	6.27
1KN2_1	0.121703232694536	-1.42307692307692	1805	6.52
1MF2_1	0.497602844833107	-0.330769230769231	1635	5.67384615384615
3P0V_1	1.05521634280476	-0.453846153846154	1694	5.89923076923077
2ARJ_1	0.507079707817718	-0.192307692307692	1575	5.89846153846154
1BQL_1	0.539655410120198	-1.7	1862	6.73230769230769
3INU_1	0.212269920178297	-0.730769230769231	1664	6.27384615384615
1NMC_1	0.000297691954881581	-0.776923076923077	1750	5.84307692307692
1TZH_1	0.352165339981802	-0.653846153846154	1623	5.65923076923077
1AJ7_1	0.159502076632253	-1.77692307692308	1945	5.83384615384615
4JHA_1	0.814346595621299	-0.692307692307692	1646	6.24615384615385
4HLZ_1	0.595136031029323	-0.684615384615385	1687	5.85692307692308
3DGG_1	1.92167652206621	-0.707692307692308	1691	6.17153846153846
4GMS_1	1.43551668537917	-1.1	1737	5.60307692307692
3U30_1	0.99377847688129	-0.484615384615385	1671	5.88153846153846
4CNI_1	0.429393421302659	-0.169230769230769	1655	5.86769230769231
2GSG_1	1.71340599784231	-0.6	1839	5.69076923076923
3UBX_1	0.128455139190692	-0.230769230769231	1543	5.70615384615385
3FZU_1	0.593856559111712	-0.484615384615385	1671	5.88153846153846
2C1O_1	1.18529088777003	-1.73846153846154	1821	6.53384615384615
4UT9_1	0.267819998951254	-0.684615384615385	1636	6.19538461538462
4OLU_1	0.195773118973214	-0.815384615384615	1614	5.93923076923077
1GGI_1	1.77166876818496	-0.823076923076923	1608	5.86
4ODT_1	0.812252779377025	0.307692307692308	1609	5.62
3H3P_1	0.204418913586779	-0.530769230769231	1648	6.29846153846154
4NCC_1	0.0560247773801914	-0.646153846153846	1724	5.86846153846154
3QQ9_1	1.4582069178714	-0.823076923076923	1608	5.86
1V7M_1	1.25411895829831	-0.692307692307692	1766	5.68769230769231
3V6O_1	0.40788888987321	-0.307692307692308	1576	5.87076923076923
4ZTO_1	0.3083943165208	-0.0307692307692308	1723	5.93384615384615
3FO2_1	0.175314398473142	-0.623076923076923	1592	5.88461538461539
3X2D_1	1.19687773592916	-0.923076923076923	1714	6.15076923076923
2UUD_1	1.67236976290293	-0.684615384615385	1687	5.85692307692308
4HZL_1	1.35489932424682	-0.953846153846154	1704	5.69846153846154
1XGY_1	0.341255389454877	-0.815384615384615	1739	6.13461538461539
4M5Y_1	0.868605616769966	-0.923076923076923	1728	6.16923076923077
2VXS_1	0.911155326996448	-0.192307692307692	1579	5.91076923076923
4G6F_1	0.713772925269362	-0.307692307692308	1716	6.64076923076923
4JO3_1	0.339018554518162	-0.0307692307692307	1723	5.93384615384615
4UU9_1	0.904611604666886	-0.246153846153846	1579	5.90769230769231
2NR6_1	0.925109216039921	-0.815384615384615	1754	5.96615384615385
3V4P_1	1.24374623431336	-1.07692307692308	1787	6.31538461538461
2Y6S_1	0.101862974470609	-0.146153846153846	1648	5.83923076923077
3J5M_1	1.9642996309485	-0.292307692307692	1677	6.35153846153846
4J8R_1	0.818467613942055	-0.107692307692308	1673	6.14538461538462
1JGU_1	0.512223909650846	0.392307692307692	1620	5.70769230769231
4YK4_1	0.436404385038123	-0.923076923076923	1714	6.15076923076923
4FFZ_1	0.0134555349392011	-0.884615384615385	1751	6.16230769230769
3IFP_1	0.197077755444393	-0.823076923076923	1608	5.86
1J05_1	0.358826285860583	-0.776923076923077	1812	5.97923076923077
2ADG_1	0.0995053164827551	-1.2	1710	5.62307692307692
4M6M_1	0.120888389525217	-0.653846153846154	1710	5.87461538461539
4QHK_1	1.25622257293224	-0.892307692307692	1714	5.83615384615385
5CGY_1	1.73183249345325	-0.630769230769231	1619	5.84
4D9L_1	1.214783936349	-0.676923076923077	1650	6.18923076923077
3MCK_1	0.375771392764937	-0.823076923076923	1608	5.86
4EBQ_1	0.354473568110985	-0.692307692307692	1721	6.19307692307692
1A6T_1	1.92204987444668	-1.54615384615385	1739	6.17307692307692
1TJG_1	0.54507703467109	-0.3	1565	5.86692307692308
4HG4_1	0.905787267283312	-0.3	1648	6.21692307692308
1NCB_1	0.945536823841624	-0.476923076923077	1577	5.7
1NGW_1	0.685219655203131	-0.376923076923077	1705	6.17923076923077
